date,total_vaccinations,ppl_vaccinated,ppl_fully_vaccinated
"Jun 23, 2021",0.0021944705199594683,0.0018239320156308025,0.0027299057751548617
"Jun 24, 2021",0.0020827225973667485,0.0017578730356198058,0.002575844177533426
"Jun 25, 2021",0.002276722894969385,0.0019296286359622439,0.002768585988476957
"Jun 26, 2021",0.0014781950377997788,0.0012354343667089207,0.0018138473586162274
"Jun 27, 2021",0.0007909419721665589,0.0006945567169021061,0.000923894327493846
"Jun 28, 2021",0.0016359789333593167,0.0015084977078121398,0.0018657694746209152
"Jun 29, 2021",0.001854617465909314,0.0016277315393364855,0.0021882383539355565
"Jun 30, 2021",0.0018588133739332324,0.001678323851725061,0.002144872960646138
"Jul 01, 2021",0.0017672884765733698,0.0015839207280978762,0.0020274421770622997
"Jul 02, 2021",0.0018238591733894527,0.0016662710586015095,0.0020764841779123966
"Jul 03, 2021",0.0010438486616928255,0.0009756439377319737,0.0011480988666545677
"Jul 04, 2021",0.00014690667830086213,0.00014936898423623113,0.0001652788173274189
"Jul 05, 2021",0.0011616573706672018,0.0010889351006249104,0.00126639992533506
"Jul 06, 2021",0.0017084409069076933,0.0014867387022958756,0.0020332088292576156
"Jul 07, 2021",0.001665580930257926,0.0015265598498179767,0.0019124208090686157
"Jul 08, 2021",0.0016509927657819556,0.0015595761007216602,0.001858115140989769
"Jul 09, 2021",0.0018436313151424244,0.0017363213255134902,0.0020638508659838184
"Jul 10, 2021",0.0011659474266556558,0.0011363096002989792,0.0012436504622510558
"Jul 11, 2021",0.0006287067952834846,0.0006244537020758667,0.0006488550444705421
"Jul 12, 2021",0.0015074103692094276,0.0014734383688552732,0.0016216420593586633
"Jul 13, 2021",0.0015261753877653383,0.0015061539699130488,0.0016035391161584034
"Jul 14, 2021",0.0015339052189826674,0.0015141226124300022,0.0016064250679488357
"Jul 15, 2021",0.001561926220080112,0.0015886249530694396,0.0015781741567888474
"Jul 16, 2021",0.0018034696073550016,0.0018511458090326727,0.0017804356889639106
"Jul 17, 2021",0.0011525193100565545,0.0011902877362783837,0.001125513139728529
"Jul 18, 2021",0.0006734151965055446,0.0007188704871030627,0.0006265742040472144
"Jul 19, 2021",0.0016332841308823731,0.0018016665920721486,0.0014792683601281276
"Jul 20, 2021",0.0017335873568058435,0.001969519493810745,0.00150703170961064
"Jul 21, 2021",0.0018064485434274857,0.002043986634610695,0.001568921339106355
"Jul 22, 2021",0.0018563439029373185,0.0021926870062647374,0.0015072536498594857
"Jul 23, 2021",0.002133793708028575,0.00256335056607937,0.0016781013290598779
"Jul 24, 2021",0.0013206608332383407,0.0015819573666897568,0.001025626636671051
"Jul 25, 2021",0.0007377794127980675,0.0010541521550251343,0.0003697802468727307
"Jul 26, 2021",0.0018281534708020075,0.002333335594307373,0.0012925583493836879
"Jul 27, 2021",0.001988734222373223,0.002502049196589917,0.0014626077035204688
"Jul 28, 2021",0.002037281669440949,0.0025497180339926206,0.0015083212161133286
"Jul 29, 2021",0.0020337906027296793,0.0025769975149190216,0.0014692556147277713
"Jul 30, 2021",0.002351347181389185,0.002966728280865416,0.0016960190818291476
"Jul 31, 2021",0.0014449514586283296,0.0017813736472229724,0.00105192935297449
"Aug 01, 2021",0.00089853143920271,0.0011447414012621948,0.0005707341604168636
"Aug 02, 2021",0.002013124875922312,0.002587656052186693,0.0013817920092782376
"Aug 03, 2021",0.0021321224762054225,0.002749668299190544,0.0014762914122554704
"Aug 04, 2021",0.0021700071619010775,0.0028134779463664383,0.0014850270558584011
"Aug 05, 2021",0.00220662735848709,0.0028435768022685437,0.0015382912667487592
"Aug 06, 2021",0.0025213506358112703,0.0031718622617338266,0.00180759339666281
"Aug 07, 2021",0.0015470907708388104,0.0019305924812442754,0.001100652540310998
"Aug 08, 2021",0.0009659271455315643,0.0011944031034645253,0.0006800616230904222
"Aug 09, 2021",0.0021623743569065823,0.0026222763324854625,0.0016599544636632935
"Aug 10, 2021",0.002204309210976918,0.0026646686634790306,0.001701667951747865
"Aug 11, 2021",0.0021156927210863596,0.0025007208052629792,0.001708188361813745
"Aug 12, 2021",0.002206013247051164,0.002571548065368967,0.0018075850053616005
"Aug 13, 2021",0.0025974452358177302,0.0028985307968965035,0.0022431745896456246
"Aug 14, 2021",0.001708028084307811,0.0018082102087118024,0.001394483002847835
"Aug 15, 2021",0.0010872870375273624,0.0010548818978328711,0.000927191025206664
"Aug 16, 2021",0.0023733706938480204,0.002317552836901937,0.0020340127257048035
"Aug 17, 2021",0.002509791492839142,0.0024406579926845584,0.002082547183463568
"Aug 18, 2021",0.002581720203658877,0.0024204007061203736,0.0021643244571991627
"Aug 19, 2021",0.002552008631943492,0.002376707730394889,0.0021724986179305628
"Aug 20, 2021",0.0029826543413180584,0.0026594701761286643,0.0027176077149717592
"Aug 21, 2021",0.0017870494578104967,0.0015824011332625787,0.0016817567403626388
"Aug 22, 2021",0.0010428392117514118,0.0009023607893907659,0.0010124922017420435
"Aug 23, 2021",0.002465454662003763,0.0021735441524879384,0.002289092871402554
"Aug 24, 2021",0.002537074894746416,0.0022647455248074877,0.0023339706147678108
"Aug 25, 2021",0.0025742809808639855,0.0022979895739179135,0.002370348559907809
"Aug 26, 2021",0.0026306780487532766,0.0023258777157775246,0.0024227138439749663
"Aug 27, 2021",0.003100962856519729,0.0026046687639507127,0.0030112202611247696
"Aug 28, 2021",0.001879531131661949,0.00155014654311314,0.0018969682954275147
"Aug 29, 2021",0.0011323844208024347,0.0009374767190448718,0.0011411485274657185
